14527	5263	12
4283	689	19
2654	5099	5
59	4171	19
895	1494	1
727	3392	17
7922	6531	3
4093	322	7
3648	3831	2
102	5527	4
104	3381	5
113	3850	0
5429	844	7
12	4368	15
1240	3658	12
188	556	0
307	3735	2
243	4813	16
57	6891	12
14	1693	5
26971	689	15
122	416	5
14	7954	20
9584	1470	22
140	9789	2
106	3396	5
687	2245	3
2	7109	4
2252	9994	15
135	8896	14
5908	7755	4
113	3533	0
123	167	9
251	3738	2
31233	5811	9
118	571	21
12	1429	5
204	5221	13
8187	6011	26
346	4313	28
124	6952	7
14	1563	19
114	4272	14
214	5745	0
180	1239	11
2543	9767	20
156	163	2
5532	1587	8
1807	3205	6
602	1544	7
1444	8062	2
643	4373	5
195	9785	9
2187	4341	14
109	5671	28
2750	8095	18
103	6719	13
112	1900	11
25510	4181	2
4324	8436	2
897	5168	8
6084	9035	6
1458	3015	10
14	2047	27
101	6518	4
108	2757	9
590	6068	18
11709	16	4
120	4637	15
12	27	5
1514	4040	5
102	6968	1
111	7881	6
12	4944	13
105	1940	14
3428	4603	6
146	3932	3
106	7041	13
23888	3842	12
3426	2628	1
125	4779	16
12495	6094	14
17086	4115	7
928	8714	16
4124	6367	3
25304	6022	7
104	3281	13
14	1913	13
3521	5371	16
1067	2290	7
112	7020	14
21599	1973	15
33745	4935	6
14	1692	17
14	8911	6
101	8384	10
5115	6078	11
14	4014	14
14	9002	26
127	3246	17
10056	6960	20
29274	4801	10
374	5352	19
14	7085	18
1234	6920	2
106	9370	11
112	3452	8
25280	9008	20
414	2663	11
373	9935	4
19992	3373	5
23714	8194	18
104	2893	3
161	7333	4
2479	2593	12
12	7822	12
102	3502	17
366	9694	9
141	8586	4
16799	7242	5
102	2949	15
36500	3908	7
925	7062	2
280	9296	30
759	3413	12
3030	1455	13
120	9603	6
14727	8257	9
984	7959	4
14	3212	18
20818	8998	27
496	6399	27
9652	2876	7
32471	8442	3
715	7022	12
111	2142	2
16444	6157	14
12	6308	6
170	8599	2
14	3788	16
101	7503	20
1049	9761	0
112	8147	8
14	6286	26
129	3021	13
149	4499	2
136	3345	5
481	6680	20
111	5785	7
146	9858	13
3763	7766	10
103	4429	16
323	5858	1
119	1000	3
1532	9895	24
207	1303	3
30097	1805	19
10626	9846	1
14	4812	21
305	4621	7
324	8077	1
20881	6623	0
219	7938	3
14	3862	33
12	4867	21
1727	3442	1
1095	518	12
23450	4602	6
103	2918	11
36606	5640	8
13467	8958	16
9162	9685	5
9740	8928	20
13653	3936	5
26649	7395	31
3820	6355	7
278	5911	4
880	6735	3
102	5152	20
121	8672	6
124	9758	13
14	6057	13
8779	2195	12
18366	7175	21
2003	7288	2
10882	5654	26
150	2771	15
2937	6188	23
3452	1150	20
102	8931	1
188	660	0
235	1480	19
10404	6499	12
113	4018	0
27695	2089	1
102	5423	4
105	7083	9
158	8795	6
105	7269	11
14	1124	19
102	201	4
267	8428	7
6566	2059	8
136	4703	6
3304	2023	9
1202	61	14
1686	6469	3
12	2209	8
102	1472	6
242	1684	28
27368	5003	11
23470	8993	3
16358	6682	7
12	8393	2
14	5834	7
3240	1847	9
160	4082	2
140	7682	10
21208	1617	4
114	5036	4
113	3445	0
513	3633	23
6902	4375	29
213	7144	19
109	8530	13
14	4768	15
16246	8858	9
1676	379	1
24278	3495	1
112	1428	9
328	1756	1
263	7959	6
12	1901	7
2170	9060	1
102	3845	11
810	328	1
104	6055	10
1271	5693	0
105	2308	9
169	5438	9
977	1922	3
104	7970	5
102	78	6
8964	9676	0
121	4801	9
2	6809	12
14	3623	8
101	3046	6
101	5765	9
904	9375	9
3236	4433	24
12	3375	8
1260	9779	12
33662	9788	5
114	3656	9
12	9252	8
6887	2990	2
1124	4463	11
21172	6676	0
135	5589	4
174	7033	6
107	3677	6
120	2601	15
28856	1501	3
11735	9157	12
14	845	8
191	6079	5
149	148	9
1745	6441	6
3058	1784	15
494	2324	7
9416	3901	14
14	680	20
179	8546	18
135	8280	23
749	9921	2
176	4426	9
28208	8911	5
16060	8261	13
115	9317	8
14	268	30
236	9256	0
1587	3401	14
144	9222	2
312	6257	12
229	2941	10
103	1190	5
16	4068	10
1870	8270	19
126	596	5
1102	9891	7
8975	3001	19
101	5575	14
286	5462	7
119	9280	7
103	7599	2
271	4717	0
104	7264	2
12	8651	7
118	6018	12
285	9371	0
3036	5971	4
427	3461	7
3026	7186	19
14	1028	8
24870	7846	13
137	3958	14
101	8267	9
433	6286	4
542	2021	1
19169	835	8
8	1245	22
9	2293	14
9099	5670	12
18830	5681	0
14	6089	22
35984	980	7
196	4962	6
441	3966	5
23909	9135	13
345	2538	16
1207	5325	25
1204	9050	0
102	47	9
12	4879	20
4407	9716	5
27287	3831	13
493	8607	9
110	2801	5
124	2109	2
3589	6465	8
9	8568	24
30165	328	7
26010	7686	22
36442	4409	3
4900	9300	14
163	9135	1
217	5508	1
11961	5371	11
1643	355	14
615	9757	22
202	1015	3
2961	5574	6
1146	6420	16
7848	4287	4
34481	2757	28
238	4586	29
2971	5005	10
16266	7717	8
254	2379	4
116	7778	18
1633	7599	16
136	4599	13
143	1862	5
24526	5043	8
123	1306	10
20510	6619	0
10679	3134	13
14	5696	16
14	6986	11
830	4563	9
3301	776	5
261	5399	18
14	7300	9
12765	7065	8
9317	2188	2
12	8706	3
228	7826	2
102	4425	13
2708	2066	10
106	8690	6
4279	8219	10
21	9046	12
1875	2462	2
338	650	1
350	52	0
12	331	12
172	4510	11
17801	7061	7
104	7534	6
5722	5143	13
33231	7316	4
140	9865	3
6027	2447	11
1088	4721	16
14	9035	21
1027	3245	11
8	5008	12
129	4643	19
101	6594	5
106	863	1
606	5586	1
106	1169	3
122	2738	3
1176	8463	7
407	1659	7
8	8658	9
12	1889	6
571	5807	1
173	6975	0
519	1057	5
15443	4730	34
106	9915	6
27271	5883	9
12	6566	3
12	2090	11
287	1683	5
1697	1594	20
12	41	18
341	9931	7
407	1816	13
10376	2930	6
16	1768	3
101	9090	13
131	96	4
2405	7430	2
16	7584	18
24543	7611	0
4330	9552	12
59	2998	23
12	5583	18
206	3316	15
5786	6120	4
5542	5245	18
12	6341	9
14219	8632	2
132	3841	21
4956	637	7
137	2261	2
3054	4374	12
1559	8965	10
4538	5894	5
103	4744	21
598	2976	1
114	9410	4
787	5908	2
179	1440	3
112	9400	3
13	4754	2
1093	3689	14
108	1429	21
221	7876	3
109	2299	8
153	8888	10
12	6984	5
896	4745	2
734	4583	9
447	4521	7
101	4235	16
105	3403	6
2587	5422	4
14	8838	27
1896	1874	15
102	1957	3
4797	897	0
317	5851	8
341	3722	11
831	6199	2
1526	9023	13
14	4293	10
101	4810	6
115	6440	8
158	9875	11
101	1389	16
2	8763	3
8793	6621	19
114	3242	14
11959	436	0
104	7331	8
9034	4250	8
12169	923	8
102	7852	4
104	448	7
121	8962	1
3731	2650	14
257	2617	2
11946	433	0
10260	3541	13
12	4938	8
104	8718	10
1753	2299	19
260	2239	11
3921	870	25
5983	8734	18
35061	2457	20
218	5611	1
29347	8047	16
513	9978	12
1080	3657	1
170	2131	9
17044	4265	3
8614	1491	15
177	4105	13
184	4575	0
636	3728	1
17821	6113	13
14	1089	20
3980	3143	10
106	85	15
1745	1389	11
101	6856	11
119	8302	7
416	1295	26
223	5646	2
1734	8718	4
102	6629	4
31571	6018	4
2	9049	29
103	9928	8
14	8613	19
36620	3408	11
13	8400	7
105	5317	3
101	1514	18
110	2454	5
827	1026	14
349	4939	20
5833	5041	9
5982	5758	1
278	3194	18
272	3798	7
107	7608	10
126	3156	16
3543	292	20
2728	6515	0
14	4429	24
14	193	16
146	1610	15
108	4477	17
117	8588	20
108	1754	7
187	4056	21
16	4493	11
12	4803	14
324	4935	1
141	3145	9
659	5406	7
526	9043	12
103	7845	12
35201	7435	22
117	1128	19
26858	5442	4
2451	3281	8
328	7935	17
3837	1715	7
162	9963	3
243	3935	2
103	2592	6
13	3128	9
102	5478	25
283	5661	0
104	8357	16
884	226	6
103	5351	3
101	3302	27
103	9003	6
2221	668	33
108	5521	15
146	8909	2
155	3615	10
4101	2696	10
27880	9639	8
123	3135	5
22646	7082	21
596	1325	4
370	1239	12
11134	3450	16
506	1541	0
34841	9075	7
18472	7773	3
5785	6348	9
119	9321	1
234	6854	5
105	783	27
5820	7023	15
12	9772	3
9290	6074	8
123	4857	20
4579	4558	11
29722	4895	14
29928	5289	2
201	8380	2
1802	5466	0
115	8517	12
34751	5699	6
1095	7085	14
123	2581	15
109	6069	11
104	3681	6
18060	7157	21
128	7497	4
12	7276	11
942	9648	1
4507	3622	7
2663	4266	0
109	6264	16
123	8829	5
10157	4257	1
132	7183	1
8489	6153	14
6545	6978	7
9162	6428	22
101	3616	15
103	7424	18
14	4428	12
6113	1102	16
120	7234	3
102	8300	8
601	9554	5
819	8471	4
109	4376	3
13441	4981	5
124	721	9
103	6287	6
363	7938	10
17263	6228	16
2013	8139	9
13373	1634	4
12896	3068	20
17122	4434	1
103	2533	3
14	615	31
10357	1171	14
101	2732	10
111	2074	10
109	7412	21
107	9203	5
393	7950	8
139	7880	8
111	3633	20
101	553	5
112	10000	8
108	2871	5
424	1585	1
1300	8763	7
8235	7772	29
103	2625	9
156	757	4
138	9717	11
114	4419	22
441	1047	9
3290	4141	16
126	894	18
184	9880	6
111	9174	10
170	3537	8
29944	8939	7
120	2949	14
102	4587	8
102	5669	10
116	1993	16
233	9064	0
14	8066	6
124	2448	23
105	8230	15
112	9687	8
106	222	12
175	8758	9
201	7033	13
144	3233	3
24956	6906	1
2170	9037	7
4400	7940	1
1755	7160	36
3421	8826	18
133	2056	0
14	1902	29
191	1083	6
125	4348	2
190	5175	0
405	4373	1
329	7805	26
302	9495	14
131	2119	14
108	3647	19
142	2498	0
224	8667	0
24662	8414	4
8909	572	8
128	8645	11
109	4920	26
45	8716	7
154	8214	25
225	5116	23
103	7300	1
14	3721	12
7334	5379	0
740	1696	9
4150	7327	13
3744	4141	15
103	4780	6
2435	3525	12
103	2049	11
14637	7645	9
12	9705	6
18713	4614	6
109	4607	26
2129	4982	2
955	1547	17
111	735	7
128	9420	9
613	9601	1
178	6479	3
3570	1788	1
2742	9277	16
5636	4366	10
5017	6383	7
949	8358	31
179	9826	15
101	4779	9
35574	4920	17
9380	4185	15
10321	2741	13
12	1833	15
3050	3498	14
2148	1061	25
251	9865	2
27920	8933	26
14	3974	28
14	4837	19
14	5419	17
440	3155	2
773	8281	11
36310	2047	16
122	3728	2
8362	7296	2
142	874	3
107	9523	3
113	3285	0
25790	8248	7
8858	9228	7
109	4336	10
23092	9704	12
360	4171	1
107	7383	1
36758	8972	2
249	1131	11
30284	1571	7
123	6613	4
4035	6642	0
110	2067	2
361	519	5
6845	4465	3
22268	9750	9
922	4971	4
21	9113	7
102	1703	6
138	4592	10
122	796	15
4433	9798	7
1495	6322	0
14	5192	27
33505	8286	13
291	5194	2
103	5355	2
1600	2100	4
26289	8983	14
174	2071	9
8643	4729	15
21	8829	15
101	928	3
836	8152	18
6002	514	16
114	9543	3
12	5037	17
113	2972	0
4618	7337	8
129	9638	11
401	6769	5
110	6397	20
109	9596	13
1069	6234	13
211	4485	1
914	9695	10
9569	4967	10
14860	6757	15
143	6891	21
111	8699	6
157	6203	0
23522	4219	11
7581	5309	8
1155	709	10
421	2329	5
14	9332	37
104	4717	2
174	8319	3
10495	3744	10
437	8937	5
2915	3835	22
120	638	19
159	3428	14
197	1872	13
24653	7615	0
5552	7264	3
14	2037	19
119	7991	0
21	6346	19
107	1099	12
135	9477	16
1122	7774	2
632	5483	4
116	156	28
113	3107	0
105	3063	23
105	7248	1
194	947	0
119	8889	10
14	189	7
18701	2053	12
117	1968	14
1678	9893	0
162	6908	2
102	990	18
118	2611	16
113	3812	0
552	416	0
873	6508	11
146	4661	4
9140	6820	12
14	1330	19
389	5107	4
33884	8814	2
207	3978	10
232	3071	2
106	7051	5
103	9247	5
33693	4468	6
12	1304	15
109	6724	5
2808	2003	6
22327	8400	9
14	2973	22
3480	9934	22
23372	7506	15
339	9630	10
206	9381	14
128	6907	17
2709	3308	23
127	9241	29
1643	210	23
268	5603	34
116	6391	5
180	9265	18
1226	956	8
112	5090	29
14	4977	13
1403	7247	4
116	4210	10
113	2922	0
102	5689	6
1903	7225	2
102	2168	21
1318	5236	21
157	6349	0
1143	1068	9
1871	8155	13
102	6161	1
4566	7933	5
4159	7153	15
30377	6882	24
178	9108	5
147	6977	5
110	6638	8
4059	8301	6
102	8563	21
17704	8772	4
12	3774	8
254	249	4
14	635	19
103	8123	5
5527	751	4
782	463	0
1800	4354	5
14	1104	13
309	1074	6
83	9012	13
120	7068	12
161	6394	6
2774	5008	4
854	7457	3
3360	3387	22
5290	1304	12
104	2936	9
102	3769	7
12139	1594	3
114	4176	10
195	9369	15
135	5704	5
14	2580	16
32406	8315	15
110	4645	1
162	5758	11
103	4122	4
16924	5582	23
1316	7433	28
222	9426	0
103	2160	9
23116	7315	0
27489	3756	12
14	7825	26
834	2504	14
103	4829	4
312	9067	5
101	6837	8
233	9118	0
59	9858	14
258	6027	4
18464	4880	2
26550	1022	21
1837	1547	9
1984	1034	3
1497	5134	5
6	7693	7
103	7574	9
104	8372	9
2032	1233	4
2423	9360	18
851	6907	19
142	2356	0
2532	1887	1
4275	7168	2
14	9651	12
103	4253	6
14	434	23
14	3256	12
1995	4308	0
21	9093	11
12475	2826	1
255	7571	3
104	3540	21
12	3669	16
125	8555	15
102	2770	27
119	4246	1
103	2295	11
5788	8171	32
198	543	9
8833	5054	15
796	2802	11
16	4509	6
101	2074	8
11793	4376	4
22227	1841	13
103	2640	16
1093	9882	10
361	8720	1
816	169	0
196	4923	22
588	6327	12
106	6309	24
1352	125	16
12	5727	6
19344	4618	13
711	4856	23
104	347	9
861	3257	16
105	6013	5
13821	6212	5
134	2637	9
433	5176	19
115	1908	3
3611	8372	7
676	5326	16
5815	8549	11
109	9763	18
5040	6023	22
14403	5567	5
109	1386	29
102	2326	10
1661	3315	14
7494	632	9
57	4557	20
622	8049	5
14	1690	24
14	8410	21
106	8173	12
456	8643	12
198	2032	6
12	5272	6
12	730	12
148	8333	2
709	3923	20
102	3452	2
102	6974	8
107	9386	8
5081	2467	2
3505	5232	8
152	6951	5
105	7487	10
110	2893	9
12	7673	1
114	4565	13
390	2007	17
5211	1996	4
5519	4183	4
145	5049	11
2325	8972	16
313	2374	4
101	4822	10
9970	7738	5
12	9371	21
4933	7137	21
8950	9526	0
292	927	4
1480	7260	15
3378	9746	3
133	1875	0
178	3547	16
119	2205	3
394	9305	1
25699	5182	10
18442	1801	2
101	5243	2
101	8026	7
101	569	8
1724	4100	2
111	1857	10
281	5037	12
25562	5924	16
1233	7728	23
12	4213	12
3303	4701	16
110	8549	1
2523	4037	18
39	2422	19
103	724	11
383	5025	25
11461	6015	17
650	9476	4
59	8393	11
36205	6042	13
12	5626	24
110	1	2
21101	7057	18
103	5244	13
171	4843	0
14	6613	15
115	4152	13
1728	613	21
21345	3032	2
3524	2756	2
13	1475	20
15301	2126	11
2099	3742	1
16083	6966	2
104	6492	10
29552	9381	19
1919	9117	2
115	528	15
146	6964	24
31922	2510	15
7637	111	11
30865	3111	10
57	5742	24
543	5823	7
6257	842	1
11474	3072	6
217	5019	1
518	7197	11
360	7219	9
1483	8924	11
9750	9249	12
120	94	10
107	8034	18
16529	538	6
209	4445	0
2058	3201	20
115	6778	2
101	4504	12
21	7460	8
8917	3478	5
112	7694	11
20684	5315	18
114	2679	16
113	2088	7
12	4604	10
31635	4321	5
527	4327	10
18273	2187	1
579	2080	6
356	3753	0
102	7194	6
9426	1886	6
202	6733	24
796	8854	0
104	5329	19
112	2472	9
279	1957	11
32089	3241	12
3450	2037	8
33972	3502	22
808	2071	2
12	7415	5
150	1932	5
412	5200	29
8	1868	22
8	130	20
1698	7914	13
1568	4104	1
17202	9842	4
101	3934	29
1954	4685	3
1101	3739	21
103	986	15
20836	2997	5
142	9530	3
3549	771	9
1138	7505	7
511	9924	0
19645	3140	20
103	5692	15
110	6380	13
108	7275	6
110	7879	19
311	5399	13
123	9291	3
7797	6696	0
115	1043	3
14	7282	9
146	6131	13
14	6745	23
33867	5136	7
237	6135	19
1062	1330	12
842	2865	8
125	7687	2
108	5410	19
180	8786	5
1010	3643	6
103	2258	12
13	5033	12
1092	2538	14
134	1633	4
895	602	2
1291	9836	12
120	1854	12
104	572	9
102	4543	13
109	8395	6
21639	2743	4
111	9090	15
377	1111	1
104	1845	11
104	3034	12
12	3255	23
9	1370	34
427	4056	29
14	3448	23
3210	4729	0
1879	8073	17
104	8913	12
2357	8527	11
3350	7562	0
132	5110	4
892	8962	0
2466	4220	16
106	2760	6
14	5233	16
247	359	0
149	6983	22
14	8792	9
2559	9384	6
3282	7663	13
5510	7537	5
423	9679	15
303	9284	7
14734	1569	0
1453	8611	4
9632	1161	28
404	965	12
9528	5246	6
25378	2478	2
34507	2716	24
29772	4602	1
103	6781	12
14	5681	18
1223	1018	6
728	7724	10
239	3475	6
102	5907	17
105	7192	8
284	9005	8
34079	3580	9
14	3896	21
108	7812	20
119	6138	6
9122	1612	1
13011	1058	17
2473	7076	4
108	5986	17
558	2361	9
14	1851	12
3692	4903	22
108	1803	5
105	5147	17
101	762	2
5515	8371	6
102	4634	19
281	9068	1
14	9460	21
11338	8728	6
766	6296	15
19694	2845	5
133	1779	0
13522	7501	13
167	3540	2
645	7892	5
7840	4341	11
9207	9635	2
102	2835	20
5465	5316	3
151	4493	8
12	8976	11
14	1424	22
32420	8950	10
653	9442	2
103	4977	5
105	5808	11
182	6768	15
338	6909	20
784	1067	9
148	1926	23
209	4349	0
12	9268	5
272	4394	12
21637	3704	14
29321	8269	12
12	628	8
139	6463	1
287	1323	3
242	6433	10
3044	6706	8
322	5918	24
408	9546	2
1031	964	4
6	4779	29
154	3116	4
252	1721	7
103	345	7
254	1206	11
2777	8831	11
116	9401	20
381	9226	0
118	6904	1
109	1766	5
2174	5481	8
1676	1857	6
4229	8570	18
105	6099	1
171	4939	0
106	8553	8
289	6002	1
14	5503	20
14	7491	32
132	4444	10
5865	4812	2
1738	628	6
161	8657	15
150	7112	8
17206	8166	19
221	6585	29
30792	4615	1
189	2786	6
3473	3002	16
14653	6240	17
2279	4571	0
12	4089	17
150	9573	10
244	9730	1
12	1341	8
104	1438	17
109	3053	10
120	156	20
103	6359	2
22513	1401	16
34292	4020	3
124	5323	7
36675	6279	11
27001	2261	4
34977	4811	6
30175	7183	17
16538	9770	1
168	5898	0
143	7002	12
104	2015	7
103	6806	20
1241	3821	18
108	1894	11
33010	3112	15
1190	1652	5
4120	9832	7
122	6947	19
103	6225	20
2543	1635	8
117	8191	4
16	9530	2
30472	8486	8
940	9840	13
987	7752	4
6206	9781	5
14198	1468	7
1107	6838	0
110	1768	2
14224	6170	4
102	7057	24
12	3967	7
33842	9813	2
423	6891	11
19348	1667	14
1165	3269	8
162	7284	13
3077	9333	5
162	6751	19
31131	5072	12
497	9285	4
12	2800	19
150	6991	10
8612	5894	11
9404	5755	16
3053	4234	14
10026	5054	3
113	3908	0
109	2508	7
188	610	0
107	226	14
114	7538	3
2629	5131	1
1246	6303	24
103	3252	5
238	8221	11
21	9473	5
102	4531	12
32774	4248	3
5176	4251	12
921	9621	7
12562	6303	19
456	9221	5
225	6853	20
175	9632	15
103	6482	5
8085	4880	9
119	9652	2
57	363	11
406	8620	6
102	5471	18
12	84	17
419	9569	3
927	5262	13
105	6718	3
843	4989	24
3065	8720	8
492	7141	16
684	8884	1
3493	6885	28
8983	2000	9
102	4304	6
2908	6274	19
113	3459	0
24938	3841	24
648	6888	4
118	4636	1
520	305	2
12	533	7
2229	1928	4
250	606	23
389	252	4
129	9022	9
103	1810	2
590	8659	11
14	7417	10
316	4514	11
9133	7740	19
32116	6082	2
30571	918	1
107	2721	21
12699	9154	3
12	9749	8
2868	8842	7
491	7246	0
414	5755	2
143	7101	21
258	5126	8
127	6610	11
27309	2487	13
521	1841	20
101	8639	12
120	4114	25
114	1276	6
24669	7315	5
123	8323	14
2898	6406	9
8313	7650	0
955	9784	6
2277	3066	1
629	6270	11
141	8124	8
744	2153	6
1679	2825	5
108	1799	4
20917	9278	10
101	9555	18
14	4469	7
5407	6226	15
101	2519	6
115	3903	19
103	1649	8
136	1295	4
24248	4	7
2840	2689	7
113	2762	0
104	3899	7
357	3979	11
984	1889	5
2061	129	11
201	7435	3
14	8155	22
14356	7515	7
14	5407	15
548	7589	4
105	9812	1
128	6640	11
12	7963	6
15605	8230	16
12	1107	23
2636	996	2
2093	171	20
32584	324	6
103	1343	14
122	9476	6
103	753	12
992	9526	8
165	8696	1
16261	6771	10
2394	63	14
324	2937	9
1031	5025	17
510	5312	11
117	9872	5
176	7028	17
101	540	15
4680	6887	4
773	7404	15
14	9585	18
9	2986	17
498	8073	3
738	4703	7
116	4542	16
641	1375	22
1645	2673	18
191	5506	4
8475	7895	0
57	7395	28
5181	8662	6
28898	6882	30
12	6674	4
172	7301	9
2219	6641	2
211	681	32
1458	5541	23
122	4687	1
115	8306	3
35111	7612	9
114	3795	7
608	1652	1
16090	4771	0
8322	4668	6
1661	4625	12
102	438	2
195	4277	8
196	9300	2
5408	1066	2
3580	1583	15
1803	5514	0
142	2643	0
120	3646	4
3707	547	6
12	4311	9
165	3102	11
59	9926	6
9268	5578	6
221	3377	2
12	8722	14
125	2823	15
2886	2863	2
1615	5148	5
713	4656	19
125	3372	17
141	2900	12
3435	225	7
14	6427	16
2	5896	25
103	4090	3
19594	4828	18
28838	8676	6
670	1135	0
114	4242	20
101	2265	2
169	2246	8
1303	2506	9
4480	9527	3
9	6137	12
2450	7789	7
101	1984	3
14	2336	8
1767	1012	12
4520	8959	6
27762	9272	8
105	9388	3
18114	5444	0
2425	6593	4
220	8294	0
666	6084	15
384	3196	26
554	9088	15
12	7433	8
12	1956	5
36209	844	23
118	2766	12
9614	44	6
153	9790	7
139	5385	9
12	8142	8
123	1951	11
30172	9802	8
113	3387	0
19342	8127	17
122	3966	2
18136	8238	22
14	9415	22
3680	3737	1
101	7104	6
9872	3552	32
25902	3248	9
850	6628	3
21653	3628	16
4024	5105	29
584	8341	22
12	3558	10
6696	2326	1
30565	2722	5
6073	7208	18
979	4993	5
123	8670	18
387	922	9
114	3941	3
341	5196	1
673	5082	7
665	7311	11
101	3174	4
214	5767	0
621	3669	0
12	1827	7
1279	9065	23
102	4648	4
12	8547	10
290	7782	3
114	8608	1
101	4034	14
31526	2249	8
115	9291	19
176	1731	4
9429	5996	30
147	8570	7
169	7761	12
3033	4559	2
1426	3546	7
185	2264	18
108	4697	4
24833	2119	18
1174	7528	10
101	8292	6
122	1341	25
156	7067	5
416	8321	14
128	6562	7
662	7203	1
5567	8460	0
12	8009	10
406	3594	33
136	1463	4
126	927	2
24991	4126	16
164	8810	1
112	3059	26
101	5058	11
8207	2048	14
9	679	35
274	7216	0
3867	4046	0
9514	4686	8
1352	5795	9
152	9332	10
103	2764	3
103	1571	4
154	5685	8
107	3515	13
17588	5327	0
85	1594	9
314	8601	21
196	6093	13
180	6347	2
108	4048	7
253	423	2
2792	7809	7
4185	9983	24
109	3088	11
7780	6672	7
85	4379	9
130	6342	2
109	3890	23
126	8252	1
7932	6854	0
103	6691	1
108	2003	30
105	8938	19
162	8527	18
786	6258	14
101	3880	2
5378	2671	15
23202	2890	3
20588	4465	9
10377	534	18
24732	8582	4
17912	4013	19
14	9673	18
5072	5450	0
106	1949	4
140	4105	3
14	7951	12
13804	9993	11
920	9673	12
14	905	31
141	8041	6
1222	3361	18
104	1591	33
22864	7384	2
169	1522	5
183	9582	0
1485	1792	9
3780	2802	1
29797	7847	3
156	7158	11
4967	3725	6
3027	8937	2
1570	5341	14
110	8797	24
101	7715	8
166	3012	3
1658	5653	9
4647	8378	13
101	7559	2
2147	2348	2
147	9597	1
743	666	1
284	927	20
14	7789	18
35515	6830	13
1796	3154	1
9198	1591	22
616	6963	13
3452	1918	18
221	3180	30
211	558	13
5093	7846	9
114	9639	7
107	7825	10
107	1084	7
3677	9680	5
109	6992	4
4624	4873	15
104	8167	6
2510	5649	6
130	6915	7
10503	7733	3
131	2383	3
14	4708	24
12845	491	6
120	3843	3
3990	8275	14
889	8370	0
36644	7087	1
12	4586	14
26412	1962	2
110	2545	3
2462	4035	6
759	9329	3
196	7754	7
2798	8127	0
25126	8288	8
14	4871	18
1717	457	26
2837	2619	1
23965	4994	16
9	305	17
7247	9872	9
3479	7194	17
111	1532	20
199	2816	13
7860	524	16
22325	9574	12
6532	509	4
2157	3966	10
21260	2474	1
1684	198	9
963	2718	3
14	1796	14
13818	1250	0
131	7626	9
27141	3157	13
2656	2098	0
112	3087	32
921	422	11
239	5574	9
35432	6837	26
477	7645	2
102	588	5
620	723	20
14	3685	9
1651	5308	21
3346	1730	9
173	7025	0
101	133	2
106	2964	14
14	3968	21
14	2126	23
23222	273	8
1277	3658	4
2279	4	16
349	3171	5
5121	3880	4
143	997	15
19841	589	6
146	6092	15
499	9679	2
152	8767	15
2029	1221	6
14407	1274	1
5589	6112	21
153	3896	18
12196	3012	25
8	7537	9
4117	5425	24
104	7683	14
896	6763	11
102	8417	2
133	1611	0
3183	4894	6
105	5858	7
1877	989	3
106	4186	9
104	8522	4
12819	611	8
8878	3789	9
19258	8844	8
109	3767	16
9794	1366	8
2977	2857	10
1653	5521	5
3022	5618	23
110	7767	1
102	8002	4
7912	2479	1
27917	7111	1
31369	2603	4
684	5637	1
11777	5232	12
236	9318	0
115	5095	13
984	3102	13
104	4614	5
14	9064	27
152	8210	3
438	6359	14
36326	6394	24
1128	4478	10
14	6574	5
2853	9723	0
665	9769	14
4102	6180	10
103	7974	2
14	2789	13
29488	2565	4
144	3972	2
101	9611	9
312	4282	3
2046	4961	11
1645	6381	17
107	7512	14
377	3017	2
136	9752	6
1073	697	8
35121	9949	8
104	3490	10
27617	5401	1
125	3934	4
1063	3245	13
384	1405	6
106	95	7
8936	7218	4
12546	2842	1
300	7518	3
104	6212	10
582	5653	12
116	8429	10
409	8500	0
137	3228	4
1577	7010	7
20447	3917	13
103	358	5
289	3778	18
14	8267	19
1246	5288	4
585	4359	16
381	9211	0
7340	286	12
24877	2928	30
496	2708	12
352	315	10
115	8390	2
18878	5682	2
9733	5449	12
126	7837	2
143	747	11
2953	4236	4
814	875	45
2092	1467	9
835	1980	10
3425	849	13
3009	35	4
24677	7672	1
106	1202	13
14	3500	13
326	3148	4
817	8859	6
4131	6485	21
103	5603	15
4725	6083	17
14	8068	15
16	6511	2
5819	4995	1
24129	7552	0
12	769	6
102	4548	7
250	8324	27
32913	5678	11
175	8729	6
17496	7687	5
18914	3077	3
5915	9260	6
12	8491	3
278	1813	23
101	9509	13
352	6520	1
101	2465	25
5764	8259	27
422	7833	0
29732	8641	18
103	9836	4
321	8745	5
23333	3870	7
18327	9618	6
777	4156	2
102	7046	8
12	6442	29
12	7937	3
3866	7307	7
12	1452	14
101	8037	5
14	5707	12
102	7856	39
144	1165	21
4162	3318	10
12	1544	4
3889	4630	7
25620	796	5
1417	347	1
133	2027	0
14	9159	11
738	9486	5
869	115	0
1720	8204	14
8465	1849	7
320	7719	1
14693	8312	6
14	3303	21
361	4653	4
124	9752	4
1526	3422	3
1346	5141	1
2752	7273	6
14	5172	35
23804	8938	9
7102	9053	8
5342	2292	23
9950	4639	26
135	6493	5
111	5172	20
12	9536	31
105	4591	15
103	5166	1
115	8296	6
7611	9778	17
1580	1940	2
101	2564	7
1520	9829	21
2473	9366	4
102	9094	2
150	6714	4
12	7148	9
1109	6865	4
102	1005	17
353	4221	0
4150	2101	8
106	8146	14
101	8162	7
14	5836	14
33743	2714	9
14	5929	18
102	738	1
114	7179	12
782	9147	8
7445	8970	12
